,model,environment,episode,round,state,action,reward,done
28161,QLearningCS,MountainCar-v0,84,256,[-0.04216672  0.0053567 ],2,-1.0,False
28162,QLearningCS,MountainCar-v0,84,257,[-0.03829005  0.00387667],2,-1.0,False
28163,QLearningCS,MountainCar-v0,84,258,[-0.0358969   0.00239315],2,-1.0,False
28164,QLearningCS,MountainCar-v0,84,259,[-0.03498928  0.00090763],2,-1.0,False
28165,QLearningCS,MountainCar-v0,84,260,[-0.03556789 -0.00057861],2,-1.0,False
28166,QLearningCS,MountainCar-v0,84,261,[-0.03763228 -0.00206439],2,-1.0,False
28167,QLearningCS,MountainCar-v0,84,262,[-0.04118075 -0.00354848],2,-1.0,False
28168,QLearningCS,MountainCar-v0,84,263,[-0.04621018 -0.00502942],2,-1.0,False
28169,QLearningCS,MountainCar-v0,84,264,[-0.05271561 -0.00650544],2,-1.0,False
28170,QLearningCS,MountainCar-v0,84,265,[-0.06068985 -0.00797424],2,-1.0,False
28171,QLearningCS,MountainCar-v0,84,266,[-0.07012277 -0.00943292],1,-1.0,False
28172,QLearningCS,MountainCar-v0,84,267,[-0.08200058 -0.0118778 ],2,-1.0,False
28173,QLearningCS,MountainCar-v0,84,268,[-0.09530311 -0.01330254],2,-1.0,False
28174,QLearningCS,MountainCar-v0,84,269,[-0.11000416 -0.01470105],0,-1.0,False
28175,QLearningCS,MountainCar-v0,84,270,[-0.12807031 -0.01806615],0,-1.0,False
28176,QLearningCS,MountainCar-v0,84,271,[-0.14945419 -0.02138388],0,-1.0,False
28177,QLearningCS,MountainCar-v0,84,272,[-0.17409097 -0.02463678],2,-1.0,False
28178,QLearningCS,MountainCar-v0,84,273,[-0.19989447 -0.0258035 ],2,-1.0,False
28179,QLearningCS,MountainCar-v0,84,274,[-0.22676174 -0.02686728],0,-1.0,False
28180,QLearningCS,MountainCar-v0,84,275,[-0.2565725  -0.02981077],2,-1.0,False
28181,QLearningCS,MountainCar-v0,84,276,[-0.28717855 -0.03060604],2,-1.0,False
28182,QLearningCS,MountainCar-v0,84,277,[-0.31841278 -0.03123422],2,-1.0,False
28183,QLearningCS,MountainCar-v0,84,278,[-0.35009053 -0.03167775],2,-1.0,False
28184,QLearningCS,MountainCar-v0,84,279,[-0.38201162 -0.03192109],0,-1.0,False
28185,QLearningCS,MountainCar-v0,84,280,[-0.41596296 -0.03395135],0,-1.0,False
28186,QLearningCS,MountainCar-v0,84,281,[-0.45170763 -0.03574466],0,-1.0,False
28187,QLearningCS,MountainCar-v0,84,282,[-0.4889873  -0.03727968],0,-1.0,False
28188,QLearningCS,MountainCar-v0,84,283,[-0.5275261  -0.03853879],0,-1.0,False
28189,QLearningCS,MountainCar-v0,84,284,[-0.56703544 -0.03950934],0,-1.0,False
28190,QLearningCS,MountainCar-v0,84,285,[-0.60721993 -0.04018449],0,-1.0,False
28191,QLearningCS,MountainCar-v0,84,286,[-0.6477838  -0.04056389],0,-1.0,False
28192,QLearningCS,MountainCar-v0,84,287,[-0.6884377 -0.0406539],0,-1.0,False
28193,QLearningCS,MountainCar-v0,84,288,[-0.7289051  -0.04046738],0,-1.0,False
28194,QLearningCS,MountainCar-v0,84,289,[-0.7689282  -0.04002311],0,-1.0,False
28195,QLearningCS,MountainCar-v0,84,290,[-0.808273   -0.03934481],0,-1.0,False
28196,QLearningCS,MountainCar-v0,84,291,[-0.846733   -0.03845998],0,-1.0,False
28197,QLearningCS,MountainCar-v0,84,292,[-0.8841316  -0.03739861],0,-1.0,False
28198,QLearningCS,MountainCar-v0,84,293,[-0.92032343 -0.03619184],0,-1.0,False
28199,QLearningCS,MountainCar-v0,84,294,[-0.9551942  -0.03487075],0,-1.0,False
28200,QLearningCS,MountainCar-v0,84,295,[-0.98865956 -0.03346538],0,-1.0,False
28201,QLearningCS,MountainCar-v0,84,296,[-1.0206634  -0.03200383],1,-1.0,False
28202,QLearningCS,MountainCar-v0,84,297,[-1.0501752  -0.02951175],0,-1.0,False
28203,QLearningCS,MountainCar-v0,84,298,[-1.078187   -0.02801185],2,-1.0,False
28204,QLearningCS,MountainCar-v0,84,299,[-1.1027097  -0.02452264],2,-1.0,False
28205,QLearningCS,MountainCar-v0,84,300,[-1.1237669  -0.02105723],2,-1.0,False
28206,QLearningCS,MountainCar-v0,84,301,[-1.1413897 -0.0176229],2,-1.0,False
28207,QLearningCS,MountainCar-v0,84,302,[-1.1556119  -0.01422205],1,-1.0,False
28208,QLearningCS,MountainCar-v0,84,303,[-1.167465   -0.01185312],1,-1.0,False
28209,QLearningCS,MountainCar-v0,84,304,[-1.1769791  -0.00951408],2,-1.0,False
28210,QLearningCS,MountainCar-v0,84,305,[-1.1831802  -0.00620119],1,-1.0,False
28211,QLearningCS,MountainCar-v0,84,306,[-1.1870866  -0.00390634],2,-1.0,False
28212,QLearningCS,MountainCar-v0,84,307,[-1.1877098e+00 -6.2328129e-04],2,-1.0,False
28213,QLearningCS,MountainCar-v0,84,308,[-1.1850519   0.00265787],2,-1.0,False
28214,QLearningCS,MountainCar-v0,84,309,[-1.1791048   0.00594711],2,-1.0,False
28215,QLearningCS,MountainCar-v0,84,310,[-1.169851    0.00925391],2,-1.0,False
28216,QLearningCS,MountainCar-v0,84,311,[-1.1572644   0.01258656],2,-1.0,False
28217,QLearningCS,MountainCar-v0,84,312,[-1.1413128  0.0159515],0,-1.0,False
28218,QLearningCS,MountainCar-v0,84,313,[-1.1239604   0.01735252],1,-1.0,False
28219,QLearningCS,MountainCar-v0,84,314,[-1.1041738   0.01978652],2,-1.0,False
28220,QLearningCS,MountainCar-v0,84,315,[-1.0809238   0.02325009],0,-1.0,False
28221,QLearningCS,MountainCar-v0,84,316,[-1.0561864  0.0247373],0,-1.0,False
28222,QLearningCS,MountainCar-v0,84,317,[-1.02995     0.02623639],2,-1.0,False
28223,QLearningCS,MountainCar-v0,84,318,[-1.000217    0.02973305],0,-1.0,False
28224,QLearningCS,MountainCar-v0,84,319,[-0.96900874  0.03120826],2,-1.0,False
28225,QLearningCS,MountainCar-v0,84,320,[-0.93436897  0.03463979],0,-1.0,False
28226,QLearningCS,MountainCar-v0,84,321,[-0.89837104  0.03599794],2,-1.0,False
28227,QLearningCS,MountainCar-v0,84,322,[-0.85911816  0.03925287],1,-1.0,False
28228,QLearningCS,MountainCar-v0,84,323,[-0.8177528   0.04136536],0,-1.0,False
28229,QLearningCS,MountainCar-v0,84,324,[-0.77545667  0.04229613],0,-1.0,False
28230,QLearningCS,MountainCar-v0,84,325,[-0.73244625  0.04301039],0,-1.0,False
28231,QLearningCS,MountainCar-v0,84,326,[-0.68897     0.04347626],0,-1.0,False
28232,QLearningCS,MountainCar-v0,84,327,[-0.6453037   0.04366629],0,-1.0,False
28233,QLearningCS,MountainCar-v0,84,328,[-0.6017448   0.04355893],0,-1.0,False
28234,QLearningCS,MountainCar-v0,84,329,[-0.55860513  0.04313967],0,-1.0,False
28235,QLearningCS,MountainCar-v0,84,330,[-0.5162034   0.04240174],0,-1.0,False
28236,QLearningCS,MountainCar-v0,84,331,[-0.4748571   0.04134627],2,-1.0,False
28237,QLearningCS,MountainCar-v0,84,332,[-0.4328751   0.04198201],2,-1.0,False
28238,QLearningCS,MountainCar-v0,84,333,[-0.39056513  0.04230996],2,-1.0,False
28239,QLearningCS,MountainCar-v0,84,334,[-0.34822664  0.04233848],2,-1.0,False
28240,QLearningCS,MountainCar-v0,84,335,[-0.3061436   0.04208304],2,-1.0,False
28241,QLearningCS,MountainCar-v0,84,336,[-0.26457825  0.04156537],2,-1.0,False
28242,QLearningCS,MountainCar-v0,84,337,[-0.22376585  0.0408124 ],2,-1.0,False
28243,QLearningCS,MountainCar-v0,84,338,[-0.183911    0.03985486],2,-1.0,False
28244,QLearningCS,MountainCar-v0,84,339,[-0.14518517  0.03872582],2,-1.0,False
28245,QLearningCS,MountainCar-v0,84,340,[-0.10772595  0.03745922],2,-1.0,False
28246,QLearningCS,MountainCar-v0,84,341,[-0.0716373   0.03608865],2,-1.0,False
28247,QLearningCS,MountainCar-v0,84,342,[-0.03699114  0.03464616],2,-1.0,False
28248,QLearningCS,MountainCar-v0,84,343,[-0.00382961  0.03316154],2,-1.0,False
28249,QLearningCS,MountainCar-v0,84,344,[0.0278321 0.0316617],2,-1.0,False
28250,QLearningCS,MountainCar-v0,84,345,[0.05800251 0.03017041],2,-1.0,False
28251,QLearningCS,MountainCar-v0,84,346,[0.08671068 0.02870817],2,-1.0,False
28252,QLearningCS,MountainCar-v0,84,347,[0.11400295 0.02729228],2,-1.0,False
28253,QLearningCS,MountainCar-v0,84,348,[0.13994002 0.02593707],2,-1.0,False
28254,QLearningCS,MountainCar-v0,84,349,[0.16459419 0.02465416],2,-1.0,False
28255,QLearningCS,MountainCar-v0,84,350,[0.18804698 0.0234528 ],2,-1.0,False
28256,QLearningCS,MountainCar-v0,84,351,[0.21038716 0.02234018],2,-1.0,False
28257,QLearningCS,MountainCar-v0,84,352,[0.23170897 0.02132182],2,-1.0,False
28258,QLearningCS,MountainCar-v0,84,353,[0.25211087 0.02040189],2,-1.0,False
28259,QLearningCS,MountainCar-v0,84,354,[0.27169436 0.01958349],2,-1.0,False
28260,QLearningCS,MountainCar-v0,84,355,[0.29056332 0.01886897],2,-1.0,False
28261,QLearningCS,MountainCar-v0,84,356,[0.30882347 0.01826014],2,-1.0,False
28262,QLearningCS,MountainCar-v0,84,357,[0.32658195 0.01775849],2,-1.0,False
28263,QLearningCS,MountainCar-v0,84,358,[0.34394735 0.01736541],2,-1.0,False
28264,QLearningCS,MountainCar-v0,84,359,[0.36102968 0.01708231],2,-1.0,False
28265,QLearningCS,MountainCar-v0,84,360,[0.37794048 0.0169108 ],2,-1.0,False
28266,QLearningCS,MountainCar-v0,84,361,[0.39479327 0.0168528 ],2,-1.0,False
28267,QLearningCS,MountainCar-v0,84,362,[0.4117039  0.01691063],2,-1.0,False
28268,QLearningCS,MountainCar-v0,84,363,[0.428791   0.01708709],2,-1.0,False
28269,QLearningCS,MountainCar-v0,84,364,[0.44617656 0.01738558],2,-1.0,False
28270,QLearningCS,MountainCar-v0,84,365,[0.4639867  0.01781012],2,-1.0,False
28271,QLearningCS,MountainCar-v0,84,366,[0.48235208 0.01836541],2,-1.0,True
28272,QLearningCS,MountainCar-v0,85,0,[-0.5253439  0.       ],0,-1.0,False
28273,QLearningCS,MountainCar-v0,85,1,[-0.52633077 -0.00098691],0,-1.0,False
28274,QLearningCS,MountainCar-v0,85,2,[-0.52829725 -0.00196642],0,-1.0,False
28275,QLearningCS,MountainCar-v0,85,3,[-0.5312284  -0.00293118],0,-1.0,False
28276,QLearningCS,MountainCar-v0,85,4,[-0.53510237 -0.00387397],0,-1.0,False
28277,QLearningCS,MountainCar-v0,85,5,[-0.53989005 -0.00478771],0,-1.0,False
28278,QLearningCS,MountainCar-v0,85,6,[-0.54555565 -0.00566557],0,-1.0,False
28279,QLearningCS,MountainCar-v0,85,7,[-0.55205667 -0.00650101],0,-1.0,False
28280,QLearningCS,MountainCar-v0,85,8,[-0.55934453 -0.00728784],0,-1.0,False
28281,QLearningCS,MountainCar-v0,85,9,[-0.56736475 -0.00802026],0,-1.0,False
28282,QLearningCS,MountainCar-v0,85,10,[-0.57605773 -0.00869296],0,-1.0,False
28283,QLearningCS,MountainCar-v0,85,11,[-0.58535886 -0.00930114],0,-1.0,False
28284,QLearningCS,MountainCar-v0,85,12,[-0.59519947 -0.00984058],0,-1.0,False
28285,QLearningCS,MountainCar-v0,85,13,[-0.60550714 -0.0103077 ],0,-1.0,False
28286,QLearningCS,MountainCar-v0,85,14,[-0.6162067  -0.01069955],0,-1.0,False
28287,QLearningCS,MountainCar-v0,85,15,[-0.6272206  -0.01101389],0,-1.0,False
28288,QLearningCS,MountainCar-v0,85,16,[-0.63846976 -0.01124918],0,-1.0,False
28289,QLearningCS,MountainCar-v0,85,17,[-0.6498743 -0.0114046],0,-1.0,False
28290,QLearningCS,MountainCar-v0,85,18,[-0.66135436 -0.01148003],0,-1.0,False
28291,QLearningCS,MountainCar-v0,85,19,[-0.6728304  -0.01147602],0,-1.0,False
28292,QLearningCS,MountainCar-v0,85,20,[-0.6842242  -0.01139379],0,-1.0,False
28293,QLearningCS,MountainCar-v0,85,21,[-0.69545937 -0.01123519],0,-1.0,False
28294,QLearningCS,MountainCar-v0,85,22,[-0.70646197 -0.01100259],0,-1.0,False
28295,QLearningCS,MountainCar-v0,85,23,[-0.7171608  -0.01069887],0,-1.0,False
28296,QLearningCS,MountainCar-v0,85,24,[-0.7274882  -0.01032738],0,-1.0,False
28297,QLearningCS,MountainCar-v0,85,25,[-0.73738    -0.00989179],0,-1.0,False
28298,QLearningCS,MountainCar-v0,85,26,[-0.7467761  -0.00939611],0,-1.0,False
28299,QLearningCS,MountainCar-v0,85,27,[-0.7556207  -0.00884457],0,-1.0,False
28300,QLearningCS,MountainCar-v0,85,28,[-0.76386225 -0.00824156],0,-1.0,False
28301,QLearningCS,MountainCar-v0,85,29,[-0.77145386 -0.00759161],0,-1.0,False
28302,QLearningCS,MountainCar-v0,85,30,[-0.77835315 -0.00689932],0,-1.0,False
28303,QLearningCS,MountainCar-v0,85,31,[-0.7845225  -0.00616931],0,-1.0,False
28304,QLearningCS,MountainCar-v0,85,32,[-0.7899287  -0.00540619],0,-1.0,False
28305,QLearningCS,MountainCar-v0,85,33,[-0.7945432  -0.00461456],0,-1.0,False
28306,QLearningCS,MountainCar-v0,85,34,[-0.79834217 -0.00379896],0,-1.0,False
28307,QLearningCS,MountainCar-v0,85,35,[-0.8013061 -0.0029639],0,-1.0,False
28308,QLearningCS,MountainCar-v0,85,36,[-0.8034199  -0.00211381],0,-1.0,False
28309,QLearningCS,MountainCar-v0,85,37,[-0.804673  -0.0012531],0,-1.0,False
28310,QLearningCS,MountainCar-v0,85,38,[-8.0505913e-01 -3.8612628e-04],0,-1.0,False
28311,QLearningCS,MountainCar-v0,85,39,[-8.0457634e-01  4.8277416e-04],2,-1.0,False
28312,QLearningCS,MountainCar-v0,85,40,[-0.8012271   0.00334927],2,-1.0,False
28313,QLearningCS,MountainCar-v0,85,41,[-0.79502815  0.00619896],0,-1.0,False
28314,QLearningCS,MountainCar-v0,85,42,[-0.7880111   0.00701705],0,-1.0,False
28315,QLearningCS,MountainCar-v0,85,43,[-0.78021246  0.00779862],0,-1.0,False
28316,QLearningCS,MountainCar-v0,85,44,[-0.7716738   0.00853867],0,-1.0,False
28317,QLearningCS,MountainCar-v0,85,45,[-0.76244164  0.00923218],0,-1.0,False
28318,QLearningCS,MountainCar-v0,85,46,[-0.7525675  0.0098741],0,-1.0,False
28319,QLearningCS,MountainCar-v0,85,47,[-0.74210805  0.01045947],0,-1.0,False
28320,QLearningCS,MountainCar-v0,85,48,[-0.73112464  0.01098342],0,-1.0,False
28321,QLearningCS,MountainCar-v0,85,49,[-0.7196834   0.01144125],0,-1.0,False
28322,QLearningCS,MountainCar-v0,85,50,[-0.70785487  0.01182852],0,-1.0,False
28323,QLearningCS,MountainCar-v0,85,51,[-0.69571376  0.01214113],0,-1.0,False
28324,QLearningCS,MountainCar-v0,85,52,[-0.68333834  0.01237539],0,-1.0,False
28325,QLearningCS,MountainCar-v0,85,53,[-0.6708102   0.01252811],0,-1.0,False
28326,QLearningCS,MountainCar-v0,85,54,[-0.65821356  0.01259665],0,-1.0,False
28327,QLearningCS,MountainCar-v0,85,55,[-0.64563453  0.01257904],0,-1.0,False
28328,QLearningCS,MountainCar-v0,85,56,[-0.63316053  0.012474  ],0,-1.0,False
28329,QLearningCS,MountainCar-v0,85,57,[-0.62087953  0.012281  ],0,-1.0,False
28330,QLearningCS,MountainCar-v0,85,58,[-0.60887927  0.01200029],0,-1.0,False
28331,QLearningCS,MountainCar-v0,85,59,[-0.5972463   0.01163294],0,-1.0,False
28332,QLearningCS,MountainCar-v0,85,60,[-0.5860655   0.01118082],0,-1.0,False
28333,QLearningCS,MountainCar-v0,85,61,[-0.5754189   0.01064658],0,-1.0,False
28334,QLearningCS,MountainCar-v0,85,62,[-0.5653852   0.01003367],0,-1.0,False
28335,QLearningCS,MountainCar-v0,85,63,[-0.556039    0.00934624],0,-1.0,False
28336,QLearningCS,MountainCar-v0,85,64,[-0.5474498   0.00858916],0,-1.0,False
28337,QLearningCS,MountainCar-v0,85,65,[-0.539682    0.00776789],0,-1.0,False
28338,QLearningCS,MountainCar-v0,85,66,[-0.53279346  0.00688847],0,-1.0,False
28339,QLearningCS,MountainCar-v0,85,67,[-0.52683604  0.00595742],0,-1.0,False
28340,QLearningCS,MountainCar-v0,85,68,[-0.52185434  0.0049817 ],0,-1.0,False
28341,QLearningCS,MountainCar-v0,85,69,[-0.51788574  0.00396862],0,-1.0,False
28342,QLearningCS,MountainCar-v0,85,70,[-0.51496     0.00292577],0,-1.0,False
28343,QLearningCS,MountainCar-v0,85,71,[-0.51309896  0.00186099],0,-1.0,False
28344,QLearningCS,MountainCar-v0,85,72,[-0.5123167   0.00078225],0,-1.0,False
28345,QLearningCS,MountainCar-v0,85,73,[-5.1261908e-01 -3.0234773e-04],0,-1.0,False
28346,QLearningCS,MountainCar-v0,85,74,[-0.51400375 -0.00138468],0,-1.0,False
28347,QLearningCS,MountainCar-v0,85,75,[-0.5164604  -0.00245663],0,-1.0,False
28348,QLearningCS,MountainCar-v0,85,76,[-0.51997054 -0.00351017],0,-1.0,False
28349,QLearningCS,MountainCar-v0,85,77,[-0.52450794 -0.00453738],0,-1.0,False
28350,QLearningCS,MountainCar-v0,85,78,[-0.5300385  -0.00553056],0,-1.0,False
28351,QLearningCS,MountainCar-v0,85,79,[-0.5365208  -0.00648226],0,-1.0,False
28352,QLearningCS,MountainCar-v0,85,80,[-0.54390615 -0.00738537],0,-1.0,False
28353,QLearningCS,MountainCar-v0,85,81,[-0.5521393  -0.00823316],0,-1.0,False
28354,QLearningCS,MountainCar-v0,85,82,[-0.56115866 -0.00901937],0,-1.0,False
28355,QLearningCS,MountainCar-v0,85,83,[-0.5708969  -0.00973827],0,-1.0,False
28356,QLearningCS,MountainCar-v0,85,84,[-0.58128166 -0.01038472],0,-1.0,False
28357,QLearningCS,MountainCar-v0,85,85,[-0.5922359  -0.01095425],0,-1.0,False
28358,QLearningCS,MountainCar-v0,85,86,[-0.603679   -0.01144311],0,-1.0,False
28359,QLearningCS,MountainCar-v0,85,87,[-0.6155273  -0.01184826],0,-1.0,False
28360,QLearningCS,MountainCar-v0,85,88,[-0.6276948  -0.01216751],0,-1.0,False
28361,QLearningCS,MountainCar-v0,85,89,[-0.6400942  -0.01239942],0,-1.0,False
28362,QLearningCS,MountainCar-v0,85,90,[-0.6526376  -0.01254338],0,-1.0,False
28363,QLearningCS,MountainCar-v0,85,91,[-0.6652372  -0.01259958],0,-1.0,False
28364,QLearningCS,MountainCar-v0,85,92,[-0.67780614 -0.01256897],0,-1.0,False
28365,QLearningCS,MountainCar-v0,85,93,[-0.69025934 -0.01245323],0,-1.0,False
28366,QLearningCS,MountainCar-v0,85,94,[-0.70251405 -0.01225471],0,-1.0,False
28367,QLearningCS,MountainCar-v0,85,95,[-0.7144904  -0.01197635],0,-1.0,False
28368,QLearningCS,MountainCar-v0,85,96,[-0.72611207 -0.01162164],0,-1.0,False
28369,QLearningCS,MountainCar-v0,85,97,[-0.7373066  -0.01119452],0,-1.0,False
28370,QLearningCS,MountainCar-v0,85,98,[-0.74800587 -0.01069928],0,-1.0,False
28371,QLearningCS,MountainCar-v0,85,99,[-0.75814635 -0.01014051],0,-1.0,False
28372,QLearningCS,MountainCar-v0,85,100,[-0.7676694  -0.00952301],0,-1.0,False
28373,QLearningCS,MountainCar-v0,85,101,[-0.7765211  -0.00885172],0,-1.0,False
28374,QLearningCS,MountainCar-v0,85,102,[-0.78465277 -0.00813165],0,-1.0,False
28375,QLearningCS,MountainCar-v0,85,103,[-0.7920206  -0.00736785],0,-1.0,False
28376,QLearningCS,MountainCar-v0,85,104,[-0.7985859  -0.00656531],0,-1.0,False
28377,QLearningCS,MountainCar-v0,85,105,[-0.8043149 -0.005729 ],0,-1.0,False
28378,QLearningCS,MountainCar-v0,85,106,[-0.8091787  -0.00486382],0,-1.0,False
28379,QLearningCS,MountainCar-v0,85,107,[-0.81315327 -0.00397454],0,-1.0,False
28380,QLearningCS,MountainCar-v0,85,108,[-0.81621915 -0.00306587],0,-1.0,False
28381,QLearningCS,MountainCar-v0,85,109,[-0.8183616  -0.00214244],0,-1.0,False
28382,QLearningCS,MountainCar-v0,85,110,[-0.81957036 -0.00120877],0,-1.0,False
28383,QLearningCS,MountainCar-v0,85,111,[-8.198397e-01 -2.693810e-04],0,-1.0,False
28384,QLearningCS,MountainCar-v0,85,112,[-8.1916845e-01  6.7128718e-04],1,-1.0,False
28385,QLearningCS,MountainCar-v0,85,113,[-0.8165597   0.00260878],1,-1.0,False
28386,QLearningCS,MountainCar-v0,85,114,[-0.81202585  0.00453384],2,-1.0,False
28387,QLearningCS,MountainCar-v0,85,115,[-0.8045888   0.00743704],2,-1.0,False
28388,QLearningCS,MountainCar-v0,85,116,[-0.7942852   0.01030359],1,-1.0,False
28389,QLearningCS,MountainCar-v0,85,117,[-0.7821673   0.01211786],1,-1.0,False
28390,QLearningCS,MountainCar-v0,85,118,[-0.7682989   0.01386841],0,-1.0,False
28391,QLearningCS,MountainCar-v0,85,119,[-0.75375575  0.01454321],0,-1.0,False
28392,QLearningCS,MountainCar-v0,85,120,[-0.7386203   0.01513546],0,-1.0,False
28393,QLearningCS,MountainCar-v0,85,121,[-0.7229817   0.01563858],0,-1.0,False
28394,QLearningCS,MountainCar-v0,85,122,[-0.70693535  0.01604637],0,-1.0,False
28395,QLearningCS,MountainCar-v0,85,123,[-0.6905822  0.0163531],0,-1.0,False
28396,QLearningCS,MountainCar-v0,85,124,[-0.67402846  0.01655375],0,-1.0,False
28397,QLearningCS,MountainCar-v0,85,125,[-0.6573844   0.01664407],0,-1.0,False
28398,QLearningCS,MountainCar-v0,85,126,[-0.64076364  0.01662074],0,-1.0,False
28399,QLearningCS,MountainCar-v0,85,127,[-0.6242822   0.01648149],0,-1.0,False
28400,QLearningCS,MountainCar-v0,85,128,[-0.60805696  0.01622519],0,-1.0,False
28401,QLearningCS,MountainCar-v0,85,129,[-0.5922051   0.01585187],0,-1.0,False
28402,QLearningCS,MountainCar-v0,85,130,[-0.5768423   0.01536279],0,-1.0,False
28403,QLearningCS,MountainCar-v0,85,131,[-0.56208193  0.01476042],0,-1.0,False
28404,QLearningCS,MountainCar-v0,85,132,[-0.5480335  0.0140484],0,-1.0,False
28405,QLearningCS,MountainCar-v0,85,133,[-0.534802   0.0132315],0,-1.0,False
28406,QLearningCS,MountainCar-v0,85,134,[-0.5224865   0.01231551],0,-1.0,False
28407,QLearningCS,MountainCar-v0,85,135,[-0.5111793   0.01130717],0,-1.0,False
28408,QLearningCS,MountainCar-v0,85,136,[-0.5009653   0.01021404],0,-1.0,False
28409,QLearningCS,MountainCar-v0,85,137,[-0.49192086  0.00904442],0,-1.0,False
28410,QLearningCS,MountainCar-v0,85,138,[-0.4841137   0.00780719],0,-1.0,False
28411,QLearningCS,MountainCar-v0,85,139,[-0.47760195  0.00651175],0,-1.0,False
28412,QLearningCS,MountainCar-v0,85,140,[-0.47243407  0.00516786],0,-1.0,False
28413,QLearningCS,MountainCar-v0,85,141,[-0.46864843  0.00378563],0,-1.0,False
28414,QLearningCS,MountainCar-v0,85,142,[-0.46627307  0.00237537],0,-1.0,False
28415,QLearningCS,MountainCar-v0,85,143,[-0.4653255   0.00094754],0,-1.0,False
28416,QLearningCS,MountainCar-v0,85,144,[-0.4658128  -0.00048728],0,-1.0,False
28417,QLearningCS,MountainCar-v0,85,145,[-0.4677313  -0.00191851],0,-1.0,False
28418,QLearningCS,MountainCar-v0,85,146,[-0.47106686 -0.00333556],0,-1.0,False
28419,QLearningCS,MountainCar-v0,85,147,[-0.4757948  -0.00472792],0,-1.0,False
28420,QLearningCS,MountainCar-v0,85,148,[-0.48188    -0.00608522],0,-1.0,False
28421,QLearningCS,MountainCar-v0,85,149,[-0.4892773  -0.00739729],0,-1.0,False
28422,QLearningCS,MountainCar-v0,85,150,[-0.49793154 -0.00865425],0,-1.0,False
28423,QLearningCS,MountainCar-v0,85,151,[-0.5077781  -0.00984656],0,-1.0,False
28424,QLearningCS,MountainCar-v0,85,152,[-0.5187433  -0.01096517],0,-1.0,False
28425,QLearningCS,MountainCar-v0,85,153,[-0.53074485 -0.01200159],0,-1.0,False
28426,QLearningCS,MountainCar-v0,85,154,[-0.5436929 -0.012948 ],0,-1.0,False
28427,QLearningCS,MountainCar-v0,85,155,[-0.5574902  -0.01379738],0,-1.0,False
28428,QLearningCS,MountainCar-v0,85,156,[-0.5720339  -0.01454363],0,-1.0,False
28429,QLearningCS,MountainCar-v0,85,157,[-0.58721554 -0.01518165],0,-1.0,False
28430,QLearningCS,MountainCar-v0,85,158,[-0.602923   -0.01570741],0,-1.0,False
28431,QLearningCS,MountainCar-v0,85,159,[-0.619041   -0.01611808],0,-1.0,False
28432,QLearningCS,MountainCar-v0,85,160,[-0.63545305 -0.01641201],0,-1.0,False
28433,QLearningCS,MountainCar-v0,85,161,[-0.6520418  -0.01658875],0,-1.0,False
28434,QLearningCS,MountainCar-v0,85,162,[-0.6686909  -0.01664909],0,-1.0,False
28435,QLearningCS,MountainCar-v0,85,163,[-0.6852858  -0.01659494],0,-1.0,False
28436,QLearningCS,MountainCar-v0,85,164,[-0.7017151  -0.01642929],0,-1.0,False
28437,QLearningCS,MountainCar-v0,85,165,[-0.7178712  -0.01615608],0,-1.0,False
28438,QLearningCS,MountainCar-v0,85,166,[-0.73365134 -0.01578014],0,-1.0,False
28439,QLearningCS,MountainCar-v0,85,167,[-0.7489583  -0.01530696],1,-1.0,False
28440,QLearningCS,MountainCar-v0,85,168,[-0.7627009  -0.01374261],2,-1.0,False
28441,QLearningCS,MountainCar-v0,85,169,[-0.77380013 -0.01109922],2,-1.0,False
28442,QLearningCS,MountainCar-v0,85,170,[-0.78219414 -0.00839402],2,-1.0,False
28443,QLearningCS,MountainCar-v0,85,171,[-0.78783745 -0.00564332],2,-1.0,False
28444,QLearningCS,MountainCar-v0,85,172,[-0.79070014 -0.00286267],2,-1.0,False
28445,QLearningCS,MountainCar-v0,85,173,[-7.9076713e-01 -6.7005458e-05],2,-1.0,False
28446,QLearningCS,MountainCar-v0,85,174,[-0.78803813  0.002729  ],1,-1.0,False
28447,QLearningCS,MountainCar-v0,85,175,[-0.78352743  0.00451072],1,-1.0,False
28448,QLearningCS,MountainCar-v0,85,176,[-0.7772589   0.00626853],2,-1.0,False
28449,QLearningCS,MountainCar-v0,85,177,[-0.76826626  0.00899261],2,-1.0,False
28450,QLearningCS,MountainCar-v0,85,178,[-0.756599    0.01166723],2,-1.0,False
28451,QLearningCS,MountainCar-v0,85,179,[-0.74232316  0.01427586],0,-1.0,False
28452,QLearningCS,MountainCar-v0,85,180,[-0.7275221   0.01480109],1,-1.0,False
28453,QLearningCS,MountainCar-v0,85,181,[-0.71128523  0.01623688],1,-1.0,False
28454,QLearningCS,MountainCar-v0,85,182,[-0.6937139   0.01757132],1,-1.0,False
28455,QLearningCS,MountainCar-v0,85,183,[-0.6749214   0.01879252],0,-1.0,False
28456,QLearningCS,MountainCar-v0,85,184,[-0.6560325   0.01888885],0,-1.0,False
28457,QLearningCS,MountainCar-v0,85,185,[-0.63717633  0.01885618],0,-1.0,False
28458,QLearningCS,MountainCar-v0,85,186,[-0.61848474  0.01869163],0,-1.0,False
28459,QLearningCS,MountainCar-v0,85,187,[-0.60009104  0.0183937 ],0,-1.0,False
28460,QLearningCS,MountainCar-v0,85,188,[-0.58212864  0.01796237],0,-1.0,False
